Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,OddsIn,OddsOut,MSErIn,MSErOut,MSEsIn,MSEsOut,PrivacyGain
small,ID31,totcst,2,Cvine,1.0,0.96,0.040000000000000036,0.72,0.68,0.039999999999999925,0.72,0.7083333333333334,0.0,0.003018935389228907,0.015325066897224864,0.015474230955551626,1.1102230246251565e-16
small,ID31,totcst,3,Cvine,1.0,0.8,0.19999999999999996,0.7,0.5,0.19999999999999996,0.7,0.625,0.0,0.007132111890015277,0.019715904172111835,0.028880012348220793,0.0
small,ID31,totcst,4,Cvine,1.0,0.82,0.18000000000000005,0.36,0.1,0.26,0.36,0.12195121951219513,0.0,0.010179443050422975,0.05626781559348551,0.14564713636557497,-0.07999999999999996
small,ID31,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.28,0.78,-0.5,0.28,0.8478260869565217,0.0,0.005946709801619923,0.06620521575698118,0.016976479455576246,0.58
small,ID31,totcst,6,Cvine,1.0,0.62,0.38,0.76,0.54,0.21999999999999997,0.76,0.870967741935484,0.0,0.017736075024810588,0.010976370856514506,0.02037550424082157,0.16000000000000003
small,ID31,totcst,7,Cvine,1.0,0.78,0.21999999999999997,0.94,0.68,0.2599999999999999,0.94,0.8717948717948718,0.0,0.009530495342998878,0.0058256563785502695,0.01449224672424102,-0.039999999999999925
small,ID31,totcst,8,Cvine,1.0,0.84,0.16000000000000003,0.54,0.38,0.16000000000000003,0.54,0.4523809523809524,0.0,0.007628883368140197,0.01798865328645992,0.023460285827595927,0.0
small,ID31,totcst,9,Cvine,1.0,0.94,0.06000000000000005,0.5,0.84,-0.33999999999999997,0.5,0.8936170212765958,0.0,0.005291761347032929,0.044499021614738204,0.008012090777661605,0.4
small,ID41,totcst,0,Cvine,1.0,0.04,0.96,0.22,0.02,0.2,0.22,0.5,0.0,0.5466300620707657,0.2596481854262338,0.8878188136104257,0.76
small,ID41,totcst,1,Cvine,1.0,0.02,0.98,0.18,0.18,0.0,0.18,9.0,0.0,1.0353719432194202,0.2893672923092941,0.44025762925429723,0.98
small,ID41,totcst,2,Cvine,1.0,0.12,0.88,0.2,0.22,-0.01999999999999999,0.2,1.8333333333333335,0.0,0.3034588803602378,0.1978053672592209,0.22282551051418906,0.9
small,ID41,totcst,3,Cvine,1.0,0.2,0.8,0.14,0.08,0.06000000000000001,0.14,0.39999999999999997,0.0,0.18676232965659045,0.5361749102955546,1.206910070028179,0.74
small,ID41,totcst,4,Cvine,1.0,0.02,0.98,0.2,0.06,0.14,0.2,3.0,0.0,0.6172256848216576,0.3242397329084635,0.7231381564181939,0.84
small,ID41,totcst,5,Cvine,1.0,0.0,1.0,0.14,0.18,-0.03999999999999998,0.14,,0.0,0.9270227304610467,0.5338719325220365,0.31161622536384626,1.04
small,ID41,totcst,6,Cvine,1.0,0.02,0.98,0.2,0.34,-0.14,0.2,17.0,0.0,0.8266689551486007,0.1958295755067506,0.16360810672609333,1.12
small,ID41,totcst,7,Cvine,1.0,0.02,0.98,0.26,0.1,0.16,0.26,5.0,0.0,0.6950478883705238,0.11230262830952674,0.46730047870789243,0.82
small,ID41,totcst,8,Cvine,1.0,0.02,0.98,0.08,0.06,0.020000000000000004,0.08,3.0,0.0,0.29537425732082695,1.090827215909541,0.8434560910764318,0.96
small,ID41,totcst,9,Cvine,1.0,0.04,0.96,0.0,0.04,-0.04,0.0,1.0,0.0,0.5651973291607916,2.8484935553700708,0.5910349530966643,1.0
small,ID507,totcst,0,Cvine,1.0,0.92,0.07999999999999996,0.68,0.68,0.0,0.68,0.7391304347826088,0.0,0.006897311280702725,0.0127665590779819,0.012635529764418223,0.07999999999999996
small,ID507,totcst,1,Cvine,1.0,0.76,0.24,0.44,0.7,-0.25999999999999995,0.44,0.9210526315789473,0.0,0.00924409242212357,0.03845861783440994,0.017130274514435037,0.49999999999999994
small,ID507,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.3,0.88,-0.5800000000000001,0.3,0.8979591836734694,0.0,0.0032548321052833047,0.06415688029536533,0.00839824079227126,0.6000000000000001
small,ID507,totcst,3,Cvine,1.0,1.0,0.0,0.7,0.78,-0.08000000000000007,0.7,0.78,0.0,0.0021234321547499964,0.014469805178851144,0.011313999435752587,0.08000000000000007
small,ID507,totcst,4,Cvine,1.0,0.74,0.26,0.84,0.74,0.09999999999999998,0.84,1.0,0.0,0.011443155329999679,0.008854124237302677,0.013718415638060501,0.16000000000000003
small,ID507,totcst,5,Cvine,1.0,0.7,0.30000000000000004,0.82,0.88,-0.06000000000000005,0.82,1.2571428571428573,0.0,0.012281861183926417,0.009676831321604927,0.007548203708622946,0.3600000000000001
small,ID507,totcst,6,Cvine,1.0,0.96,0.040000000000000036,0.82,0.34,0.4799999999999999,0.82,0.3541666666666667,0.0,0.0038613488856320786,0.007179655897640431,0.03471142709889646,-0.4399999999999999
small,ID507,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.8,0.86,-0.05999999999999994,0.8,0.8958333333333334,0.0,0.004621344035718441,0.010394998901883943,0.00906270709503586,0.09999999999999998
small,ID507,totcst,8,Cvine,1.0,0.98,0.020000000000000018,0.22,0.3,-0.07999999999999999,0.22,0.30612244897959184,0.0,0.0025660689602516823,0.027776272540935305,0.02527236552044685,0.1
small,ID507,totcst,9,Cvine,1.0,0.92,0.07999999999999996,0.8,0.84,-0.039999999999999925,0.8,0.9130434782608695,0.0,0.006047595585444388,0.008723247561192865,0.008792741732183558,0.11999999999999988
small,ID589,totcst,0,Cvine,1.0,0.8,0.19999999999999996,0.2,0.38,-0.18,0.2,0.475,0.0,0.01067654862851638,0.037070024395457986,0.021422894277022934,0.37999999999999995
small,ID589,totcst,1,Cvine,1.0,0.4,0.6,0.04,0.0,0.04,0.04,0.0,0.0,0.019635528003500335,0.06494074320287002,0.0935238349243475,0.5599999999999999
small,ID589,totcst,2,Cvine,1.0,0.8,0.19999999999999996,0.58,0.68,-0.10000000000000009,0.58,0.85,0.0,0.011386483798964987,0.016064139169827442,0.01584264097879833,0.30000000000000004
small,ID589,totcst,3,Cvine,1.0,0.96,0.040000000000000036,0.48,0.72,-0.24,0.48,0.75,0.0,0.004412670936381577,0.01984820901726147,0.013740407129752899,0.28
small,ID589,totcst,4,Cvine,1.0,0.72,0.28,0.32,0.08,0.24,0.32,0.11111111111111112,0.0,0.012658236175500484,0.027471180675467225,0.05085039429377127,0.040000000000000036
small,ID589,totcst,5,Cvine,1.0,0.78,0.21999999999999997,0.3,0.7,-0.39999999999999997,0.3,0.8974358974358974,0.0,0.01024952119444893,0.025033428735640743,0.012388894721997407,0.6199999999999999
small,ID589,totcst,6,Cvine,1.0,0.18,0.8200000000000001,0.26,0.08,0.18,0.26,0.4444444444444445,0.0,0.02683190021290037,0.03162118984770201,0.03836736041359433,0.6400000000000001
small,ID589,totcst,7,Cvine,1.0,0.52,0.48,0.6,0.54,0.05999999999999994,0.6,1.0384615384615385,0.0,0.016743430213134094,0.013738908988846488,0.015972736243845216,0.42000000000000004
small,ID589,totcst,8,Cvine,1.0,0.78,0.21999999999999997,0.82,1.0,-0.18000000000000005,0.82,1.282051282051282,0.0,0.010451705305509018,0.00990933815509667,0.005590043359237208,0.4
small,ID589,totcst,9,Cvine,1.0,0.46,0.54,0.88,0.86,0.020000000000000018,0.88,1.8695652173913042,0.0,0.017371055498177513,0.00788307577937377,0.00865573444136829,0.52
small,ID740,totcst,0,Cvine,1.0,0.56,0.43999999999999995,0.44,0.62,-0.18,0.44,1.107142857142857,0.0,0.02127259675642255,0.02849389944453553,0.014451972085074049,0.6199999999999999
small,ID740,totcst,1,Cvine,1.0,0.14,0.86,0.14,0.12,0.020000000000000018,0.14,0.857142857142857,0.0,0.04768846522296614,0.05268726127951408,0.09452695397215312,0.84
small,ID740,totcst,2,Cvine,1.0,0.88,0.12,0.96,0.9,0.05999999999999994,0.96,1.0227272727272727,0.0,0.0047646981514590896,0.003933601677631437,0.004475545390769584,0.06000000000000005
small,ID740,totcst,3,Cvine,1.0,0.3,0.7,0.02,0.04,-0.02,0.02,0.13333333333333333,0.0,0.04699640267048974,0.07905127682054561,0.08385156243835605,0.72
small,ID740,totcst,4,Cvine,1.0,0.18,0.8200000000000001,0.48,0.16,0.31999999999999995,0.48,0.888888888888889,0.0,0.040671188348222316,0.022954207653998703,0.07967039715051219,0.5000000000000001
small,ID740,totcst,5,Cvine,1.0,0.24,0.76,0.78,0.64,0.14,0.78,2.666666666666667,0.0,0.04040735027884621,0.01127802803251286,0.024698935219748117,0.62
small,ID740,totcst,6,Cvine,1.0,0.18,0.8200000000000001,0.62,0.72,-0.09999999999999998,0.62,4.0,0.0,0.049243861269101644,0.017904549047929874,0.013107270435940333,0.92
small,ID740,totcst,7,Cvine,1.0,0.12,0.88,0.96,0.98,-0.020000000000000018,0.96,8.166666666666666,0.0,0.05096205164078193,0.0037401616465484004,0.0035012598480897317,0.9
small,ID740,totcst,8,Cvine,1.0,0.88,0.12,0.62,0.88,-0.26,0.62,1.0,0.0,0.006779692858439164,0.018364139176830142,0.006338277049148407,0.38
small,ID740,totcst,9,Cvine,1.0,0.38,0.62,0.54,0.64,-0.09999999999999998,0.54,1.6842105263157894,0.0,0.022436859128351673,0.022964245561778066,0.016601969760995802,0.72
small,ID806,totcst,0,Cvine,1.0,0.96,0.040000000000000036,0.92,0.88,0.040000000000000036,0.92,0.9166666666666667,0.0,0.00406848962804266,0.005044148960863214,0.006508647330649934,0.0
small,ID806,totcst,1,Cvine,1.0,0.92,0.07999999999999996,0.68,0.76,-0.07999999999999996,0.68,0.8260869565217391,0.0,0.006472011593438737,0.019161386269138235,0.009885391507130503,0.15999999999999992
small,ID806,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.82,1.0,-0.18000000000000005,0.82,1.0204081632653061,0.0,0.003938666293958352,0.009154041591325147,0.002968188860592188,0.20000000000000007
small,ID806,totcst,3,Cvine,1.0,0.74,0.26,0.82,0.74,0.07999999999999996,0.82,1.0,0.0,0.011975123259666699,0.00795458090811084,0.009762807148318432,0.18000000000000005
small,ID806,totcst,4,Cvine,1.0,0.78,0.21999999999999997,0.96,0.92,0.039999999999999925,0.96,1.1794871794871795,0.0,0.009318219943782454,0.0033584976492118733,0.005240416307107301,0.18000000000000005
small,ID806,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.96,0.86,0.09999999999999998,0.96,0.9347826086956521,0.0,0.005853786501388771,0.0037270770055196512,0.007678940141182026,-0.020000000000000018
small,ID806,totcst,6,Cvine,1.0,0.88,0.12,0.96,0.72,0.24,0.96,0.8181818181818181,0.0,0.006787068182837366,0.003109331117229382,0.010937075552173926,-0.12
small,ID806,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.98,1.0,-0.020000000000000018,0.98,1.0416666666666667,0.0,0.0037848323889177415,0.0029410521796361653,0.0015747963919036049,0.06000000000000005
small,ID806,totcst,8,Cvine,1.0,1.0,0.0,0.98,1.0,-0.020000000000000018,0.98,1.0,0.0,0.0012338591169040727,0.0033604884470322944,0.0015996305524777993,0.020000000000000018
small,ID806,totcst,9,Cvine,1.0,0.98,0.020000000000000018,0.88,0.86,0.020000000000000018,0.88,0.8775510204081632,0.0,0.004252351352482889,0.006544402464528929,0.006976463177642369,0.0
small,ID823,totcst,0,Cvine,1.0,1.0,0.0,0.98,0.98,0.0,0.98,0.98,0.0,0.0012573557028810302,0.003647828540314196,0.003205928246339985,0.0
small,ID823,totcst,1,Cvine,1.0,1.0,0.0,0.96,0.88,0.07999999999999996,0.96,0.88,0.0,0.0005550253245877472,0.0039891070459432245,0.00591440622908608,-0.07999999999999996
small,ID823,totcst,2,Cvine,1.0,1.0,0.0,0.94,0.98,-0.040000000000000036,0.94,0.98,0.0,0.001363222338989125,0.005976752579318924,0.003017646172295189,0.040000000000000036
small,ID823,totcst,3,Cvine,1.0,1.0,0.0,1.0,0.68,0.31999999999999995,1.0,0.68,0.0,0.0009235843853982527,0.002764596515477919,0.014322026030862814,-0.31999999999999995
small,ID823,totcst,4,Cvine,1.0,1.0,0.0,1.0,0.96,0.040000000000000036,1.0,0.96,0.0,0.0016995622872826427,0.0016627263953890887,0.004746944258724237,-0.040000000000000036
small,ID823,totcst,5,Cvine,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0009142268429946505,0.0025453745810852945,0.0029128629809828752,0.0
small,ID823,totcst,6,Cvine,1.0,1.0,0.0,0.9,1.0,-0.09999999999999998,0.9,1.0,0.0,0.0022639892132481337,0.006532265981121207,0.0022700162518374933,0.09999999999999998
small,ID823,totcst,7,Cvine,1.0,1.0,0.0,0.98,1.0,-0.020000000000000018,0.98,1.0,0.0,0.0010448799464668906,0.002477898245794913,0.0013212440169280892,0.020000000000000018
small,ID823,totcst,8,Cvine,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0012638173182584842,0.0012858089796525377,0.0008444944508421338,0.0
small,ID823,totcst,9,Cvine,1.0,1.0,0.0,0.96,0.96,0.0,0.96,0.96,0.0,0.0006292345784286935,0.0032432743480929676,0.005132935761775393,0.0
