Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,OddsIn,OddsOut,MSErIn,MSErOut,MSEsIn,MSEsOut,PrivacyGain
small,ID740,totcst,5,Cvine,1.0,0.24,0.76,0.08,0.06,0.020000000000000004,0.08,0.25,0.0,0.04040735027884621,0.2423543617012059,0.29284139593310193,0.74
small,ID740,totcst,6,Cvine,1.0,0.18,0.8200000000000001,0.02,0.0,0.02,0.02,0.0,0.0,0.049243861269101644,0.3737133220608524,0.2907585855934594,0.8
small,ID740,totcst,7,Cvine,1.0,0.12,0.88,0.04,0.04,0.0,0.04,0.33333333333333337,0.0,0.05096205164078193,0.3373765225918833,0.3406789265545822,0.88
small,ID740,totcst,8,Cvine,1.0,0.88,0.12,0.0,0.08,-0.08,0.0,0.09090909090909091,0.0,0.006779692858439164,0.3112803364875967,0.26289467696582564,0.2
small,ID740,totcst,9,Cvine,1.0,0.38,0.62,0.02,0.04,-0.02,0.02,0.10526315789473684,0.0,0.022436859128351673,0.42559436809270423,0.3613000173691158,0.64
small,ID806,totcst,0,Cvine,1.0,0.96,0.040000000000000036,0.8,0.86,-0.05999999999999994,0.8,0.8958333333333334,0.0,0.00406848962804266,0.014913857996372008,0.00792351919388249,0.09999999999999998
small,ID806,totcst,1,Cvine,1.0,0.92,0.07999999999999996,0.46,0.54,-0.08000000000000002,0.46,0.5869565217391305,0.0,0.006472011593438737,0.034466244468276404,0.026749937824890734,0.15999999999999998
small,ID806,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.74,0.68,0.05999999999999994,0.74,0.6938775510204083,0.0,0.003938666293958352,0.015175353700318663,0.017616205439247915,-0.039999999999999925
small,ID806,totcst,3,Cvine,1.0,0.74,0.26,0.5,0.66,-0.16000000000000003,0.5,0.891891891891892,0.0,0.011975123259666699,0.028293370391349916,0.014509576532780259,0.42000000000000004
small,ID806,totcst,4,Cvine,1.0,0.78,0.21999999999999997,0.72,0.66,0.05999999999999994,0.72,0.8461538461538461,0.0,0.009318219943782454,0.014476456441451749,0.017288665000485013,0.16000000000000003
small,ID806,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.52,0.7,-0.17999999999999994,0.52,0.7608695652173912,0.0,0.005853786501388771,0.019846076577088926,0.01725103773722385,0.2599999999999999
small,ID806,totcst,6,Cvine,1.0,0.88,0.12,0.88,0.36,0.52,0.88,0.40909090909090906,0.0,0.006787068182837366,0.00949209008151986,0.03025221266720419,-0.4
small,ID806,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.72,0.76,-0.040000000000000036,0.72,0.7916666666666667,0.0,0.0037848323889177415,0.011053503507183628,0.015000109752423677,0.08000000000000007
small,ID806,totcst,8,Cvine,1.0,1.0,0.0,0.64,0.68,-0.040000000000000036,0.64,0.68,0.0,0.0012338591169040727,0.020134978654895552,0.017253496352205192,0.040000000000000036
small,ID806,totcst,9,Cvine,1.0,0.98,0.020000000000000018,0.72,0.64,0.07999999999999996,0.72,0.653061224489796,0.0,0.004252351352482889,0.01595550695786307,0.020840655857536805,-0.05999999999999994
small,ID823,totcst,0,Cvine,1.0,1.0,0.0,0.54,0.72,-0.17999999999999994,0.54,0.72,0.0,0.0012573557028810302,0.019346785007926227,0.01932319310506048,0.17999999999999994
small,ID823,totcst,1,Cvine,1.0,1.0,0.0,0.88,0.84,0.040000000000000036,0.88,0.84,0.0,0.0005550253245877472,0.00724490336525302,0.010487354943952688,-0.040000000000000036
small,ID823,totcst,2,Cvine,1.0,1.0,0.0,0.58,0.68,-0.10000000000000009,0.58,0.68,0.0,0.001363222338989125,0.016484262582199042,0.014827038809235143,0.10000000000000009
small,ID823,totcst,3,Cvine,1.0,1.0,0.0,0.64,0.48,0.16000000000000003,0.64,0.48,0.0,0.0009235843853982527,0.02224476830014805,0.025981621352373804,-0.16000000000000003
small,ID823,totcst,4,Cvine,1.0,1.0,0.0,0.6,0.72,-0.12,0.6,0.72,0.0,0.0016995622872826427,0.018479932709028427,0.015288568559626741,0.12
small,ID823,totcst,5,Cvine,1.0,1.0,0.0,0.66,0.74,-0.07999999999999996,0.66,0.74,0.0,0.0009142268429946505,0.01608836353272072,0.011675255346658127,0.07999999999999996
small,ID823,totcst,6,Cvine,1.0,1.0,0.0,0.42,0.7,-0.27999999999999997,0.42,0.7,0.0,0.0022639892132481337,0.031370417191843185,0.014345659921511307,0.27999999999999997
small,ID823,totcst,7,Cvine,1.0,1.0,0.0,0.76,0.76,0.0,0.76,0.76,0.0,0.0010448799464668906,0.01145166247235208,0.012103710539727912,0.0
small,ID823,totcst,8,Cvine,1.0,1.0,0.0,0.68,0.64,0.040000000000000036,0.68,0.64,0.0,0.0012638173182584842,0.017543418693418963,0.01909619242730961,-0.040000000000000036
small,ID823,totcst,9,Cvine,1.0,1.0,0.0,0.54,0.64,-0.09999999999999998,0.54,0.64,0.0,0.0006292345784286935,0.02154475642791251,0.021634981599125903,0.09999999999999998
