b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,sa,tid,genModel
-0.015617440340713759,0.041369396129815335,-0.01905828815638618,-0.01598230042746875,-0.05161411256283818,0.014051629908406537,0.05954343002880805,0.018373584407943913,-0.09636352417840709,0.02909150710741938,-0.02767709575722285,0.003656227311292139,-0.07645972034299432,-0.02145873768541142,-0.07897809845931236,-0.044176722899246144,-0.09972107227626266,0.07088517744371359,-0.04521949789126584,0.02165086578919933,-0.0020909982292625067,0.12067596363857468,-0.10930140222941022,0.13369861368776864,-0.025920633265664492,0.0716269539196101,0.024633186657277716,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x29427a530>
-0.029609281248459948,0.06395814788621426,0.01352458063235798,-0.044214064951556734,0.03965921392215755,0.09198864653196312,0.056145452642544204,-0.01982539767719665,-0.0761081028892338,0.023302554719841714,-0.09406511511915067,-0.0029367955642601484,0.03082609285624395,-0.01844929537460649,-0.06362650762624343,-0.06201824839106406,-0.06306932197978288,0.07901620905305784,0.08047444992167448,0.03658937214515459,-0.04484363107352892,0.052991193401338885,-0.030634860620600255,0.13191367206484245,-0.011444322016762517,0.053749770971463405,0.04513609946411615,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x29427a530>
-0.15939437868832784,-0.0168104903695231,-0.022006103185682323,0.06429716534708084,0.01797032350474692,-0.00918419839326508,0.01898070414774688,-0.044327901536111984,-0.007137811569479027,0.07022473649204433,-0.014901071495191388,0.0504641750600196,0.12758497652351852,-0.07875147487742196,0.010641787691569487,-0.006006030089788151,-0.04151408138999062,-0.0694414770074429,0.04996286171833831,0.05045943044961963,-0.025566438512371982,0.060708000984434574,-0.0977660958338368,0.009034828425030091,-0.06336784392995458,0.02449276216246976,0.27015996387852137,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x29427a530>
-0.06253724141450007,0.007180264365205313,-0.028161756901287097,-0.02911161582851794,-0.016428351265454944,-0.07199365309075326,-0.023920019169046878,-0.016096314064701262,-0.061094780799063976,0.052308891508513165,0.0008234483681937854,-0.022150621355915508,-0.02883795615402578,-0.007381604312055539,-0.006874504398349785,-0.0009594160458180997,-0.028576564262376782,0.01829112017281199,-0.05612717597115874,0.022287999735623044,-0.12534885177985103,0.024662337877880237,0.04177399030870956,0.07701013872014267,0.011522307890824916,-0.09094728468157624,0.10388246082142838,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x29427a530>
0.003331934584131987,-0.015747022114357342,-0.016197611046034854,-0.00783955404570066,-0.03401383799497416,0.03877117144561428,-0.020220477309160684,-0.06711297527948783,0.06271337725002907,-0.03232478575290006,-0.007739657582390329,0.09344018817547114,-0.019264493721515556,-0.041953812982616676,0.0034566049781678187,-0.049677179966348774,0.017365576949948,0.006790841888991118,-0.005474379373834032,0.04589771976088299,0.0017289869458892199,0.006805426961274449,0.07986998828751289,0.12297802275328623,-0.00017486943867106298,-0.11906555255703398,-0.005408984714499872,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x29427a530>
0.0041554861151252365,-0.08342045200305523,0.03418444235838654,0.06697781922617292,-0.037339820220675286,-0.02686962770132878,-0.04856041706904924,-0.02506782076623939,0.13469958993104475,0.02007118836142883,0.050118997314898606,0.08539595661199523,-0.0313673875136128,0.008588095677599399,-0.03089985185156755,-0.07284693930540213,-0.020280789074083264,0.07365534275137912,-0.05200330991230189,0.017085011401726014,-0.07901089192999133,-0.04834607400689947,0.055062965971107165,0.16267617048612185,-0.0533164271836911,-0.10604281917832117,-0.006680845844252852,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x29427a530>
-0.16812950882626568,0.11235859386433623,-0.08004969221788735,0.002322308818312123,0.01220683620840826,-0.026000920905756366,0.012753523263704736,0.08910323334380842,-0.041837399754748025,-0.0018560654941298588,0.001440613972563219,-0.07227760264059241,0.03240376400946721,0.09531565444013428,-0.006736196312732236,0.02139718334375625,0.0463699612210591,-0.038196564687413524,-0.06357676282475266,0.008431203968872461,-0.047505133094335794,0.1079759242380793,-0.03129504727893885,0.05794382683503985,0.04401218992237386,-0.0521185919689263,0.26435457362620535,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x29427a530>
0.03733857753734858,-0.05276982780445304,-0.10798313263952072,0.07344586459468729,0.009325887729237188,0.03203194285582784,0.03290338962919345,-0.11738271430337918,0.016993918578385028,-0.01857263037719431,-0.0458301422460039,-0.0018416719367030086,-0.05526008333549818,-0.016614547342675194,-0.01163425133302858,-0.04571392818326977,-0.016621294518209623,0.037134797867360445,0.03953689416001228,0.055099242743950616,-0.09180051629283806,0.019974457914928426,0.022419312879188292,0.022129889028119906,-0.048923439817623225,-0.04988775890007934,-0.05983746400216145,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x29427a530>
0.05210552611428132,-0.016479502888282573,0.028049990534390837,0.012656439529969624,0.028477107048076506,0.030617548408939356,-0.043576988062449584,-0.10524483733633373,-0.019314420062385734,0.0358964731169448,-0.03234087679463297,0.015622343009650552,-0.09813036730221174,-0.044774709209694376,-0.004972036042240579,-0.06996227098793281,0.015143849916867992,-0.04532031849982452,-0.042616506531014835,0.019071482408585177,-0.12948952347424902,-0.000964336322386327,0.046486483844828876,0.1276033550373358,-0.07816786819742984,0.041592774660162084,-0.08297058298452376,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x29427a530>
-0.03783640077679568,-0.00951698722500564,0.10133620965315701,0.03473999629466242,0.07540280749902727,0.03551824915184242,-0.043189190057629924,0.05048109248715105,0.013243345759178361,-0.0415735128628494,-0.0256534446764974,0.14759913981757466,0.18015141589393796,0.09496865528199351,-0.03039256820936025,-0.07209781543824989,-0.035404758175778185,0.04366249732933475,-0.037869696179746934,0.01797117355424509,-0.16463814232874133,0.020485716806037196,-0.07196362997132474,0.04981544624451136,-0.01755305099567325,0.04564740078131056,0.05893520370217434,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x29427a530>
