b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,sa,tid,genModel
-0.006401192623622059,0.02597755824003731,0.04518063320231423,-0.1049534231634379,-0.0025903959074484273,0.044110689126548586,0.16242158950768645,-0.08564113062693841,0.013488624277817426,-0.011966845095536693,-0.007443560106403181,0.02464574920498321,0.012218985880573857,0.002104274137943282,-0.0167793389956087,-0.011010802769612612,0.026260907170656694,0.014928068257736642,0.003424925915526722,0.045842038107294474,-0.08572357177434338,-0.02410111064053682,0.06178300609113992,0.09591340472555834,-0.018736638391413055,-0.12040637783975007,0.010064768276135401,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x28d57a4d0>
0.005961262908907587,0.002595877084572412,0.04674828639337808,0.0012156316733500652,-0.028585516875761885,0.025257379953853156,0.04142722909826183,0.05725660329570766,-0.005566891567636359,0.02862469380452572,-0.03899230523101725,-0.006193663884355062,0.08754722345494943,0.016004256596890743,-0.08512691696680516,0.09530561796913767,0.03349981420689537,0.019453325610468367,0.002832912689292649,-0.023665701826841468,-0.037648344388804766,-0.04961156494451511,-0.008200857416898386,0.036232766315090405,-0.006686052288030314,-0.07083503199098483,-0.009614940175657472,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x28d57a4d0>
0.09753143199446564,-0.0015528487284894267,-0.0009556331563562032,0.05540823859157318,-0.11494693902510669,-0.050769090551509834,0.0914297324296716,-0.0354253474959165,0.044345829891645795,0.01496738795525418,0.009581614664071725,0.01677639472848705,-0.08066752285733139,-0.0015704101378386764,-0.06149158797160661,0.03167583019534089,-0.016884689113223307,0.01510112991723572,-0.013325239975972902,0.025118564703466698,0.04867240836662037,0.0050245264069319825,-0.024209298590432162,0.11692127833749627,-0.0405211994239871,-0.06414450898119109,-0.1519181183714417,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x28d57a4d0>
-0.04220794101016298,0.0029217576437874358,-0.026893393602031974,0.046530960827310903,-0.015432038352783258,0.04500256613481594,0.04635421820658138,0.039640439025204956,0.043983110209916784,0.03219772558202302,0.06290488512411384,-0.01316199665152692,-0.06636786950478593,-0.015602782153388665,0.014554172141405919,-0.004444115353078116,0.003810709624517641,-0.009079496358455051,-0.0066722888787371345,-0.05667311278941824,-0.04160736833771587,0.003796042002955224,0.0018904825635490672,0.07864655258917899,0.02399401383084655,-0.05507188954086283,0.06594990782837988,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x28d57a4d0>
-0.010308650648045129,-0.0032772960710027643,-0.0399386625090812,0.03851583123242327,0.0674946826647616,0.10494691976600964,-0.07058130793283787,-0.03952635443902345,-0.010616643845581577,0.04509221263196552,0.030352498818829843,0.0017443527526532002,-0.10171075078982836,-0.04595069714152845,-0.12393303571740617,0.1648800812296231,0.06034704407243993,-0.048164221370787484,0.009085619542146421,-0.046919091715431474,-0.07285998257840075,-0.10683370874944652,0.0018574394529420166,0.1925828882815846,-0.07359993396047433,-0.06201368616932397,0.01625970133761057,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x28d57a4d0>
0.08006284893013753,-0.00558993361055535,0.016095034699907116,0.03691277956786534,-0.024645097223077565,0.06578193399802461,-0.004660943375432763,0.01630352521930414,-0.009526368373018214,-0.03561329502550192,0.006503385758618664,-0.011725106680537003,-0.08142818030895267,0.0135443574267323,0.06126862950704703,-0.003018564622106759,-0.05588746883652194,0.06858674135424911,0.005138574622909142,-0.06924512660024935,0.06263170868034257,0.013852996281242065,-0.03078383621916343,0.15047864240795433,-0.02011543696664931,-0.07130306084950028,-0.12470848743012128,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x28d57a4d0>
0.07900970222649566,-0.07596430736670672,0.05155690648544523,0.03838322984060746,0.021222772678851462,-0.05822036032786212,0.030616061445878355,0.0011081231536024323,-0.08140837896031956,0.0054245634177935795,-0.06901564055879217,-0.014887899888232305,0.04670536028963518,-0.0061779140028371884,-0.03725012555106861,-0.07683547551215662,-0.07204815274652097,0.04732267103958945,-0.05074105013284909,0.09383858382718713,0.00026207884501404605,-0.0258240803204475,-0.011051268985910126,0.11163523695160821,-0.012787030704932102,0.02748696536161126,-0.12080994224234842,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x28d57a4d0>
-0.08491113635589477,0.02173828912985558,-0.057470934672530734,0.01364449186295374,0.07640330260912553,0.007945104114126364,-0.02397060355607217,-0.011979698996605613,0.0023650015304680057,0.027433632840703843,0.07426410379736219,-0.03073739446234652,0.003834461419409168,0.016959514322863287,-0.06146748619514206,0.027512162310145905,0.013394126090712612,0.013147588823610005,-0.028288489153056144,0.06574464635883791,0.026092298000353006,0.045561147228381185,-0.0027712964491708168,0.07850929320782879,0.01779239047179342,0.013254218656357432,0.1356407929007908,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x28d57a4d0>
0.06799987437720126,0.0007312283607027586,-0.03310637195135679,0.011783124475968099,0.07084931417442694,0.013022570677996958,-0.036453932525481285,-0.03954812870799925,-0.07119325191412736,-0.014316897054900983,-0.05448440472472097,0.03622093681556738,0.03136268868669486,-0.010831494336500698,-0.029022514195559096,-0.024962511943084804,0.012539155403905681,-0.04899483607069476,0.0572292542253674,0.02544601707944953,0.01830572935761807,-0.05416725279487667,-0.06954069373716225,0.025824729750265778,-0.0008502115767999705,0.006360259327352683,-0.10691804147358659,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x28d57a4d0>
-0.05856074888067208,-0.04759005844839675,0.006672265873267552,-0.04633806053188667,-0.0840495573365056,-0.06720056528728383,-0.01613178815931947,-0.003676275733570872,-0.03046670617693161,0.07256554585125918,-0.012759602368454743,0.0466060048904683,-0.07036634261222378,0.032203241215387174,0.024258004341400668,-0.012376497635469136,0.0598493813812059,0.08563299536806752,-0.014885034482221409,0.07386731671241449,-0.0010395521707779818,0.026090019188567598,-0.036130945972445615,0.14457136745314186,-0.053287879297312525,-0.01939067144596544,0.09445282077527743,totcst,ID823,<generative_models.data_synthesiser.Cvine object at 0x28d57a4d0>
